X,Y,Z
7.43375,-0.719348,-1.23784
7.43275,-0.732456,-1.23767
7.43275,-0.745671,-1.23767
7.43275,-0.758886,-1.23767
7.43275,-0.7721,-1.23767
7.43275,-0.785315,-1.23767
7.43275,-0.79853,-1.23767
7.43275,-0.811745,-1.23767
7.43175,-0.824838,-1.23749
7.43175,-0.838051,-1.23749
7.43175,-0.851264,-1.23749
7.43175,-0.864477,-1.23749
7.43175,-0.87769,-1.23749
7.43175,-0.890903,-1.23749
7.43075,-0.903984,-1.23731
7.43075,-0.917195,-1.23731
7.43075,-0.930406,-1.23731
7.43075,-0.943617,-1.23731
7.43075,-0.956828,-1.23731
7.43075,-0.97004,-1.23731
7.42975,-0.983108,-1.23713
7.42975,-0.996317,-1.23713
7.42975,-1.00953,-1.23713
7.42975,-1.02274,-1.23713
7.42975,-1.03595,-1.23713
7.42975,-1.04915,-1.23713
7.42975,-1.06236,-1.23713
7.42875,-1.07542,-1.23695
7.42875,-1.08863,-1.23695
7.44275,-1.10406,-1.23945
7.44175,-1.11713,-1.23927
7.44875,-1.72746,-1.24052
7.43575,-1.73751,-1.2382
7.43475,-1.75048,-1.23802
7.43475,-1.7637,-1.23802
7.43575,-1.77717,-1.2382
7.47975,1.92235,-1.25936
7.47775,1.90855,-1.259
7.47775,1.89526,-1.259
7.47875,1.88221,-1.25918
7.48675,1.87087,-1.26062
7.50475,1.86194,-1.26387
7.51175,1.85029,-1.26513
7.51175,1.83693,-1.26513
7.51175,1.82358,-1.26513
7.51175,1.81022,-1.26513
7.51175,1.79686,-1.26513
7.51175,1.7835,-1.26513
7.51175,1.77015,-1.26513
7.51175,1.75679,-1.26513
7.51175,1.74343,-1.26513
7.51175,1.73008,-1.26513
7.51175,1.71672,-1.26513
7.51175,1.70336,-1.26513
7.51175,1.69,-1.26513
7.51175,1.67665,-1.26513
7.51175,1.66329,-1.26513
7.51175,1.64993,-1.26513
7.51175,1.63658,-1.26513
7.51175,1.62322,-1.26513
7.51175,1.60986,-1.26513
7.51175,1.5965,-1.26513
7.51175,1.58315,-1.26513
7.51175,1.56979,-1.26513
7.51175,1.55643,-1.26513
7.51175,1.54307,-1.26513
7.51175,1.52972,-1.26513
7.51175,1.51636,-1.26513
7.51175,1.503,-1.26513
7.51175,1.48965,-1.26513
7.51175,1.47629,-1.26513
7.51175,1.46293,-1.26513
7.51175,1.44957,-1.26513
7.51175,1.43622,-1.26513
7.51175,1.42286,-1.26513
7.51175,1.4095,-1.26513
7.51175,1.39615,-1.26513
7.51175,1.38279,-1.26513
7.51175,1.36943,-1.26513
7.51175,1.35607,-1.26513
7.51175,1.34272,-1.26513
7.47075,1.32233,-1.25773
7.47075,1.30905,-1.25773
7.47075,1.29577,-1.25773
7.47075,1.28248,-1.25773
7.47075,1.2692,-1.25773
7.47075,1.25592,-1.25773
7.47075,1.24263,-1.25773
7.46975,1.22919,-1.25755
7.45075,1.21293,-1.25413
7.45075,1.19968,-1.25413
7.45075,1.18643,-1.25413
7.45075,1.17319,-1.25413
7.45075,1.15994,-1.25413
7.45075,1.14669,-1.25413
7.44975,1.1333,-1.25395
7.44975,1.12005,-1.25395
7.44975,1.10681,-1.25395
7.44975,1.09356,-1.25395
7.44975,1.08032,-1.25395
7.44975,1.06707,-1.25395
7.44875,1.05369,-1.25377
7.44875,1.04045,-1.25377
7.44875,1.02721,-1.25377
7.44875,1.01396,-1.25377
7.44875,1.00072,-1.25377
7.44875,0.987475,-1.25377
7.44875,0.974231,-1.25377
7.44775,0.960865,-1.25359
7.44775,0.947623,-1.25359
7.44775,0.934382,-1.25359
7.44775,0.92114,-1.25359
7.44775,0.907898,-1.25359
7.44775,0.894656,-1.25359
7.44675,0.881303,-1.25341
7.44675,0.868063,-1.25341
7.44675,0.854823,-1.25341
7.44675,0.841583,-1.25341
7.44675,0.828343,-1.25341
7.44675,0.815103,-1.25341
7.46475,0.803681,-1.25665
7.46475,0.790409,-1.25665
7.46475,0.777136,-1.25665
7.46475,0.763864,-1.25665
7.46475,0.750592,-1.25665
7.46375,0.737227,-1.25647
7.51175,0.728286,-1.26513
7.51175,0.714928,-1.26513
7.51175,0.701571,-1.26513
7.51175,0.688214,-1.26513
7.51175,0.674857,-1.26513
7.51175,0.6615,-1.26513
7.51175,0.648142,-1.26513
7.51175,0.634785,-1.26513
7.51175,0.621428,-1.26513
7.51175,0.608071,-1.26513
7.51175,0.594714,-1.26513
7.51175,0.581356,-1.26513
7.51175,0.567999,-1.26513
7.51175,0.554642,-1.26513
7.51175,0.541285,-1.26513
7.51175,0.527928,-1.26513
7.51175,0.51457,-1.26513
7.51175,0.501213,-1.26513
7.51175,0.487856,-1.26513
7.51175,0.474499,-1.26513
7.51175,0.461142,-1.26513
7.51175,0.447784,-1.26513
7.51175,0.434427,-1.26513
7.51175,0.42107,-1.26513
7.51175,0.407713,-1.26513
7.51175,0.394356,-1.26513
7.51175,0.380998,-1.26513
7.51175,0.367641,-1.26513
7.51175,0.354284,-1.26513
7.51175,0.340927,-1.26513
7.51175,0.32757,-1.26513
7.51175,0.314212,-1.26513
7.51175,0.300855,-1.26513
7.51175,0.287498,-1.26513
7.51175,0.274141,-1.26513
7.51175,0.260784,-1.26513
7.51175,0.247426,-1.26513
7.50175,0.140461,-1.26333
7.45975,0.126743,-1.25575
7.45675,0.113458,-1.25521
7.45675,0.1002,-1.25521
7.45675,0.0869416,-1.25521
7.46375,0.0736962,-1.25647
7.50775,0.0604256,-1.26441
7.51775,-0.527767,-1.26621
7.44875,-0.535535,-1.25377
7.44875,-0.548778,-1.25377
7.43575,-0.56092,-1.25142
7.43475,-0.574053,-1.25124
7.43475,-0.587271,-1.25124
7.43475,-0.60049,-1.25124
7.43475,-0.613708,-1.25124
7.43475,-0.626926,-1.25124
7.43475,-0.640145,-1.25124
7.43375,-0.653266,-1.25106
7.43375,-0.666482,-1.25106
7.43375,-0.679699,-1.25106
7.43375,-0.692915,-1.25106
7.43375,-0.706132,-1.25106
7.43375,-0.719348,-1.25106
7.43275,-0.732456,-1.25088
7.43275,-0.745671,-1.25088
7.43275,-0.758886,-1.25088
7.43275,-0.7721,-1.25088
7.43275,-0.785315,-1.25088
7.43275,-0.79853,-1.25088
7.43275,-0.811745,-1.25088
7.43175,-0.824838,-1.2507
7.43175,-0.838051,-1.2507
7.43175,-0.851264,-1.2507
7.43175,-0.864477,-1.2507
7.43175,-0.87769,-1.2507
7.43175,-0.890903,-1.2507
7.43075,-0.903984,-1.25052
7.43075,-0.917195,-1.25052
7.43075,-0.930406,-1.25052
7.43075,-0.943617,-1.25052
7.43075,-0.956828,-1.25052
7.43075,-0.97004,-1.25052
7.42975,-0.983108,-1.25034
7.42975,-0.996317,-1.25034
7.42975,-1.00953,-1.25034
7.42975,-1.02274,-1.25034
7.42975,-1.03595,-1.25034
7.42975,-1.04915,-1.25034
7.42975,-1.06236,-1.25034
7.42875,-1.07542,-1.25016
7.42875,-1.08863,-1.25016
7.44275,-1.10406,-1.25268
7.44175,-1.11713,-1.2525
7.48475,-1.72291,-1.26026
7.44675,-1.72697,-1.25341
7.43575,-1.73751,-1.25142
7.43475,-1.75048,-1.25124
7.43475,-1.7637,-1.25124
7.43575,-1.77717,-1.25142
7.47975,1.92235,-1.27266
7.47775,1.90855,-1.27229
7.47775,1.89526,-1.27229
7.47775,1.88196,-1.27229
7.47875,1.86891,-1.27248
7.47975,1.85586,-1.27266
7.47975,1.84256,-1.27266
7.47975,1.82926,-1.27266
7.47875,1.81572,-1.27248
7.47875,1.80242,-1.27248
7.47875,1.78912,-1.27248
7.47875,1.77583,-1.27248
7.47875,1.76253,-1.27248
7.47875,1.74923,-1.27248
7.47875,1.73593,-1.27248
7.47875,1.72263,-1.27248
7.47775,1.70911,-1.27229
7.47775,1.69582,-1.27229
7.47775,1.68252,-1.27229
7.47775,1.66923,-1.27229
7.47775,1.65593,-1.27229
7.47775,1.64263,-1.27229
7.47775,1.62934,-1.27229
7.47675,1.61583,-1.27211
7.47675,1.60254,-1.27211
7.47675,1.58924,-1.27211
7.47675,1.57595,-1.27211
7.47675,1.56266,-1.27211
7.47675,1.54936,-1.27211
7.47675,1.53607,-1.27211
7.47675,1.52277,-1.27211
7.47575,1.50928,-1.27193
7.47575,1.49599,-1.27193
7.47575,1.4827,-1.27193
7.47575,1.46941,-1.27193
7.47575,1.45611,-1.27193
7.47575,1.44282,-1.27193
7.47575,1.42953,-1.27193
7.47475,1.41605,-1.27175
7.47475,1.40276,-1.27175
7.47475,1.38947,-1.27175
7.47475,1.37618,-1.27175
7.47475,1.36289,-1.27175
7.47475,1.3496,-1.27175
7.47475,1.33631,-1.27175
7.47075,1.32233,-1.27102
7.47075,1.30905,-1.27102
7.47075,1.29577,-1.27102
7.47075,1.28248,-1.27102
7.47075,1.2692,-1.27102
7.47075,1.25592,-1.27102
7.47075,1.24263,-1.27102
7.46975,1.22919,-1.27084
7.45075,1.21293,-1.26737
7.45075,1.19968,-1.26737
7.45075,1.18643,-1.26737
7.45075,1.17319,-1.26737
7.45075,1.15994,-1.26737
7.45075,1.14669,-1.26737
7.44975,1.1333,-1.26719
7.44975,1.12005,-1.26719
7.44975,1.10681,-1.26719
7.44975,1.09356,-1.26719
7.44975,1.08032,-1.26719
7.44975,1.06707,-1.26719
7.44875,1.05369,-1.26701
7.44875,1.04045,-1.26701
7.44875,1.02721,-1.26701
7.44875,1.01396,-1.26701
7.44875,1.00072,-1.26701
7.44875,0.987475,-1.26701
7.44875,0.974231,-1.26701
7.44775,0.960865,-1.26683
7.44775,0.947623,-1.26683
7.44775,0.934382,-1.26683
7.44775,0.92114,-1.26683
7.44775,0.907898,-1.26683
7.44775,0.894656,-1.26683
7.44675,0.881303,-1.26665
7.44675,0.868063,-1.26665
7.44675,0.854823,-1.26665
7.44675,0.841583,-1.26665
7.44675,0.828343,-1.26665
7.44675,0.815103,-1.26665
7.46475,0.803681,-1.26992
7.46475,0.790409,-1.26992
7.46475,0.777136,-1.26992
7.46475,0.763864,-1.26992
7.46475,0.750592,-1.26992
7.46375,0.737227,-1.26974
7.46775,0.724317,-1.27047
7.46775,0.711039,-1.27047
7.46775,0.697762,-1.27047
7.46775,0.684484,-1.27047
7.46775,0.671206,-1.27047
7.46775,0.657928,-1.27047
7.46775,0.64465,-1.27047
7.46775,0.631372,-1.27047
7.46675,0.618019,-1.27029
7.46675,0.604743,-1.27029
7.46675,0.591467,-1.27029
7.46675,0.578191,-1.27029
7.46675,0.564915,-1.27029
7.46675,0.551639,-1.27029
7.46675,0.538363,-1.27029
7.46575,0.525023,-1.27011
7.46575,0.511749,-1.27011
7.46575,0.498475,-1.27011
7.46575,0.485201,-1.27011
7.46575,0.471927,-1.27011
7.46575,0.458652,-1.27011
7.46575,0.445378,-1.27011
7.46575,0.432104,-1.27011
7.46475,0.418781,-1.26992
7.46475,0.405509,-1.26992
7.46475,0.392236,-1.26992
7.46475,0.378964,-1.26992
7.46475,0.365691,-1.26992
7.46475,0.352419,-1.26992
7.46475,0.339146,-1.26992
7.46375,0.325838,-1.26974
7.46375,0.312567,-1.26974
7.46375,0.299297,-1.26974
7.46375,0.286026,-1.26974
7.46375,0.272755,-1.26974
7.46375,0.259485,-1.26974
7.46375,0.246214,-1.26974
7.46375,0.232944,-1.26974
7.46275,0.219651,-1.26956
7.46275,0.206383,-1.26956
7.46275,0.193114,-1.26956
7.46275,0.179845,-1.26956
7.46275,0.166576,-1.26956
7.46275,0.153307,-1.26956
7.46075,0.140017,-1.2692
7.45675,0.126716,-1.26847
7.45675,0.113458,-1.26847
7.45675,0.1002,-1.26847
7.45675,0.0869416,-1.26847
7.45775,0.0736854,-1.26865
7.46075,0.0604256,-1.2692
7.46175,0.0471586,-1.26938
7.46075,0.0338952,-1.2692
7.46075,0.02063,-1.2692
7.46075,0.00736475,-1.2692
7.46075,-0.00590045,-1.2692
7.46075,-0.0191657,-1.2692
7.46075,-0.0324309,-1.2692
7.46075,-0.0456961,-1.2692
7.46075,-0.0589613,-1.2692
7.45975,-0.0722084,-1.26901
7.45975,-0.0854718,-1.26901
7.45975,-0.0987352,-1.26901
7.45975,-0.111999,-1.26901
7.45975,-0.125262,-1.26901
7.45975,-0.138525,-1.26901
7.45975,-0.151789,-1.26901
7.45875,-0.165022,-1.26883
7.45875,-0.178283,-1.26883
7.45875,-0.191545,-1.26883
7.45875,-0.204806,-1.26883
7.45875,-0.218068,-1.26883
7.45875,-0.23133,-1.26883
7.45875,-0.244591,-1.26883
7.45875,-0.257853,-1.26883
7.45775,-0.271069,-1.26865
7.45775,-0.284329,-1.26865
7.45775,-0.297589,-1.26865
7.45775,-0.310849,-1.26865
7.45775,-0.324108,-1.26865
7.45775,-0.337368,-1.26865
7.45775,-0.350628,-1.26865
7.45675,-0.36383,-1.26847
7.45675,-0.377088,-1.26847
7.45675,-0.390346,-1.26847
7.45675,-0.403604,-1.26847
7.45675,-0.416862,-1.26847
7.45675,-0.43012,-1.26847
7.45675,-0.443378,-1.26847
7.45675,-0.456636,-1.26847
7.45575,-0.469822,-1.26828
7.45575,-0.483078,-1.26828
7.45575,-0.496334,-1.26828
7.45575,-0.50959,-1.26828
7.45575,-0.522847,-1.26828
7.44875,-0.535535,-1.26701
7.44875,-0.548778,-1.26701
7.43575,-0.56092,-1.26464
7.43475,-0.574053,-1.26446
7.43475,-0.587271,-1.26446
7.43475,-0.60049,-1.26446
7.43475,-0.613708,-1.26446
7.43475,-0.626926,-1.26446
7.43475,-0.640145,-1.26446
7.43375,-0.653266,-1.26428
7.43375,-0.666482,-1.26428
7.43375,-0.679699,-1.26428
7.43375,-0.692915,-1.26428
7.43375,-0.706132,-1.26428
7.43375,-0.719348,-1.26428
7.43275,-0.732456,-1.26409
7.43275,-0.745671,-1.26409
7.43275,-0.758886,-1.26409
7.43275,-0.7721,-1.26409
7.43275,-0.785315,-1.26409
7.43275,-0.79853,-1.26409
7.43275,-0.811745,-1.26409
7.43175,-0.824838,-1.26391
7.43175,-0.838051,-1.26391
7.43175,-0.851264,-1.26391
7.43175,-0.864477,-1.26391
7.43175,-0.87769,-1.26391
7.43175,-0.890903,-1.26391
7.43075,-0.903984,-1.26373
7.43075,-0.917195,-1.26373
7.43075,-0.930406,-1.26373
7.43075,-0.943617,-1.26373
7.43075,-0.956828,-1.26373
7.43075,-0.97004,-1.26373
7.42975,-0.983108,-1.26355
7.42975,-0.996317,-1.26355
7.42975,-1.00953,-1.26355
7.42975,-1.02274,-1.26355
7.42975,-1.03595,-1.26355
7.42975,-1.04915,-1.26355
7.42975,-1.06236,-1.26355
7.42875,-1.07542,-1.26337
7.42875,-1.08863,-1.26337
7.44275,-1.10406,-1.26592
7.44175,-1.11713,-1.26573
7.44975,-1.13166,-1.26719
7.44975,-1.1449,-1.26719
7.44975,-1.15815,-1.26719
7.44975,-1.17139,-1.26719
7.44875,-1.18447,-1.26701
7.44875,-1.19771,-1.26701
7.44875,-1.21096,-1.26701
7.44875,-1.2242,-1.26701
7.44875,-1.23744,-1.26701
7.44875,-1.25069,-1.26701
7.44875,-1.26393,-1.26701
7.44875,-1.27717,-1.26701
7.44875,-1.29042,-1.26701
7.44875,-1.30366,-1.26701
7.44875,-1.3169,-1.26701
7.44775,-1.32996,-1.26683
7.44775,-1.3432,-1.26683
7.44775,-1.35644,-1.26683
7.44775,-1.36968,-1.26683
7.44775,-1.38293,-1.26683
7.44775,-1.39617,-1.26683
7.44775,-1.40941,-1.26683
7.44775,-1.42265,-1.26683
7.44775,-1.43589,-1.26683
7.44775,-1.44913,-1.26683
7.44675,-1.46217,-1.26665
7.44675,-1.47541,-1.26665
7.44675,-1.48865,-1.26665
7.44675,-1.50189,-1.26665
7.44675,-1.51513,-1.26665
7.44675,-1.52837,-1.26665
7.44675,-1.54161,-1.26665
7.44675,-1.55485,-1.26665
7.44675,-1.56809,-1.26665
7.44675,-1.58133,-1.26665
7.44675,-1.59457,-1.26665
7.44575,-1.60758,-1.26646
7.44575,-1.62082,-1.26646
7.44575,-1.63406,-1.26646
7.44575,-1.6473,-1.26646
7.44575,-1.66053,-1.26646
7.44575,-1.67377,-1.26646
7.44575,-1.68701,-1.26646
7.44575,-1.70025,-1.26646
7.44475,-1.71324,-1.26628
7.43975,-1.72526,-1.26537
7.43475,-1.73726,-1.26446
7.43475,-1.75048,-1.26446
7.43475,-1.7637,-1.26446
7.43575,-1.77717,-1.26464
7.47975,1.92235,-1.28596
7.47775,1.90855,-1.28559
7.47775,1.89526,-1.28559
7.47775,1.88196,-1.28559
7.47775,1.86866,-1.28559
7.47775,1.85537,-1.28559
7.47775,1.84207,-1.28559
7.47775,1.82878,-1.28559
7.47675,1.81524,-1.2854
7.47675,1.80195,-1.2854
7.47675,1.78865,-1.2854
7.47675,1.77536,-1.2854
7.47675,1.76207,-1.2854
7.47675,1.74877,-1.2854
7.47575,1.73525,-1.28522
7.47575,1.72196,-1.28522
7.47575,1.70867,-1.28522
7.47575,1.69537,-1.28522
7.47575,1.68208,-1.28522
7.47575,1.66879,-1.28522
7.47475,1.65528,-1.28504
7.47475,1.64199,-1.28504
7.47475,1.6287,-1.28504
7.47475,1.61541,-1.28504
7.47475,1.60212,-1.28504
7.47475,1.58883,-1.28504
7.47375,1.57533,-1.28485
7.47375,1.56204,-1.28485
7.47375,1.54875,-1.28485
7.47375,1.53547,-1.28485
7.47375,1.52218,-1.28485
7.47375,1.50889,-1.28485
7.47375,1.4956,-1.28485
7.47275,1.48212,-1.28467
7.47275,1.46883,-1.28467
7.47275,1.45554,-1.28467
7.47275,1.44226,-1.28467
7.47275,1.42897,-1.28467
7.47275,1.41568,-1.28467
7.47175,1.40222,-1.28448
7.47175,1.38893,-1.28448
7.47175,1.37565,-1.28448
7.47175,1.36236,-1.28448
7.47175,1.34908,-1.28448
7.47175,1.33579,-1.28448
7.47075,1.32233,-1.2843
7.47075,1.30905,-1.2843
7.47075,1.29577,-1.2843
7.47075,1.28248,-1.2843
7.47075,1.2692,-1.2843
7.47075,1.25592,-1.2843
7.47075,1.24263,-1.2843
7.46975,1.22919,-1.28412
7.45075,1.21293,-1.28062
7.45075,1.19968,-1.28062
7.45075,1.18643,-1.28062
7.45075,1.17319,-1.28062
7.45075,1.15994,-1.28062
7.45075,1.14669,-1.28062
7.44975,1.1333,-1.28044
7.44975,1.12005,-1.28044
7.44975,1.10681,-1.28044
7.44975,1.09356,-1.28044
7.44975,1.08032,-1.28044
7.44975,1.06707,-1.28044
7.44875,1.05369,-1.28025
7.44875,1.04045,-1.28025
7.44875,1.02721,-1.28025
7.44875,1.01396,-1.28025
7.44875,1.00072,-1.28025
7.44875,0.987475,-1.28025
7.44875,0.974231,-1.28025
7.44775,0.960865,-1.28007
7.44775,0.947623,-1.28007
7.44775,0.934382,-1.28007
7.44775,0.92114,-1.28007
7.44775,0.907898,-1.28007
7.44775,0.894656,-1.28007
7.44675,0.881303,-1.27989
7.44675,0.868063,-1.27989
7.44675,0.854823,-1.27989
7.44675,0.841583,-1.27989
7.44675,0.828343,-1.27989
7.44675,0.815103,-1.27989
7.46475,0.803681,-1.2832
7.46475,0.790409,-1.2832
7.46475,0.777136,-1.2832
7.46475,0.763864,-1.2832
7.46475,0.750592,-1.2832
7.46375,0.737227,-1.28301
7.46375,0.723956,-1.28301
7.46375,0.710686,-1.28301
7.46375,0.697415,-1.28301
7.46375,0.684145,-1.28301
7.46375,0.670874,-1.28301
7.46375,0.657603,-1.28301
7.46275,0.644253,-1.28283
7.46275,0.630985,-1.28283
7.46275,0.617716,-1.28283
7.46275,0.604447,-1.28283
7.46275,0.591178,-1.28283
7.46275,0.577909,-1.28283
7.46175,0.564572,-1.28264
7.46175,0.551305,-1.28264
7.46175,0.538038,-1.28264
7.46175,0.524771,-1.28264
7.46175,0.511504,-1.28264
7.46175,0.498237,-1.28264
7.46075,0.484912,-1.28246
7.46075,0.471647,-1.28246
7.46075,0.458382,-1.28246
7.46075,0.445117,-1.28246
7.46075,0.431851,-1.28246
7.46075,0.418586,-1.28246
7.46075,0.405321,-1.28246
7.45975,0.392011,-1.28228
7.45975,0.378747,-1.28228
7.45975,0.365484,-1.28228
7.45975,0.35222,-1.28228
7.45975,0.338957,-1.28228
7.45975,0.325694,-1.28228
7.45875,0.312396,-1.28209
7.45875,0.299134,-1.28209
7.45875,0.285873,-1.28209
7.45875,0.272611,-1.28209
7.45875,0.25935,-1.28209
7.45875,0.246088,-1.28209
7.45775,0.232803,-1.28191
7.45775,0.219543,-1.28191
7.45775,0.206283,-1.28191
7.45775,0.193024,-1.28191
7.45775,0.179764,-1.28191
7.45775,0.166504,-1.28191
7.45775,0.153244,-1.28191
7.45675,0.139974,-1.28172
7.45675,0.126716,-1.28172
7.45675,0.113458,-1.28172
7.45675,0.1002,-1.28172
7.45675,0.0869416,-1.28172
7.45675,0.0736836,-1.28172
7.45575,0.0604256,-1.28154
7.45575,0.0471694,-1.28154
7.45575,0.0339132,-1.28154
7.45575,0.020657,-1.28154
7.45575,0.00740083,-1.28154
7.45575,-0.00585536,-1.28154
7.45475,-0.0191007,-1.28136
7.45475,-0.0323551,-1.28136
7.45475,-0.0456095,-1.28136
7.45475,-0.0588639,-1.28136
7.45475,-0.0721183,-1.28136
7.45475,-0.0853726,-1.28136
7.45475,-0.098627,-1.28136
7.45375,-0.111858,-1.28117
7.45375,-0.125111,-1.28117
7.45375,-0.138363,-1.28117
7.45375,-0.151616,-1.28117
7.45375,-0.164868,-1.28117
7.45375,-0.178121,-1.28117
7.45275,-0.191339,-1.28099
7.45275,-0.20459,-1.28099
7.45275,-0.217841,-1.28099
7.45275,-0.231091,-1.28099
7.45275,-0.244342,-1.28099
7.45275,-0.257593,-1.28099
7.45175,-0.270799,-1.2808
7.45175,-0.284048,-1.2808
7.45175,-0.297297,-1.2808
7.45175,-0.310546,-1.2808
7.45175,-0.323795,-1.2808
7.45175,-0.337044,-1.2808
7.45175,-0.350293,-1.2808
7.45075,-0.363484,-1.28062
7.45075,-0.376731,-1.28062
7.45075,-0.389978,-1.28062
7.45075,-0.403225,-1.28062
7.45075,-0.416472,-1.28062
7.45075,-0.42972,-1.28062
7.44975,-0.442898,-1.28044
7.44975,-0.456144,-1.28044
7.44975,-0.469389,-1.28044
7.44975,-0.482634,-1.28044
7.44975,-0.49588,-1.28044
7.44975,-0.509125,-1.28044
7.44875,-0.522291,-1.28025
7.44875,-0.535535,-1.28025
7.44875,-0.548778,-1.28025
7.43575,-0.56092,-1.27786
7.43475,-0.574053,-1.27768
7.43475,-0.587271,-1.27768
7.43475,-0.60049,-1.27768
7.43475,-0.613708,-1.27768
7.43475,-0.626926,-1.27768
7.43475,-0.640145,-1.27768
7.43375,-0.653266,-1.27749
7.43375,-0.666482,-1.27749
7.43375,-0.679699,-1.27749
7.43375,-0.692915,-1.27749
7.43375,-0.706132,-1.27749
7.43375,-0.719348,-1.27749
7.43275,-0.732456,-1.27731
7.43275,-0.745671,-1.27731
7.43275,-0.758886,-1.27731
7.43275,-0.7721,-1.27731
7.43275,-0.785315,-1.27731
7.43275,-0.79853,-1.27731
7.43275,-0.811745,-1.27731
7.43175,-0.824838,-1.27713
7.43175,-0.838051,-1.27713
7.43175,-0.851264,-1.27713
7.43175,-0.864477,-1.27713
7.43175,-0.87769,-1.27713
7.43175,-0.890903,-1.27713
7.43075,-0.903984,-1.27694
7.43075,-0.917195,-1.27694
7.43075,-0.930406,-1.27694
7.43075,-0.943617,-1.27694
7.43075,-0.956828,-1.27694
7.43075,-0.97004,-1.27694
7.42975,-0.983108,-1.27676
7.42975,-0.996317,-1.27676
7.42975,-1.00953,-1.27676
7.42975,-1.02274,-1.27676
7.42975,-1.03595,-1.27676
7.42975,-1.04915,-1.27676
7.42975,-1.06236,-1.27676
7.42875,-1.07542,-1.27657
7.42875,-1.08863,-1.27657
7.44275,-1.10406,-1.27915
7.44175,-1.11713,-1.27897
7.44175,-1.13036,-1.27897
7.44175,-1.14359,-1.27897
7.44175,-1.15682,-1.27897
7.44175,-1.17005,-1.27897
7.44175,-1.18328,-1.27897
7.44175,-1.19651,-1.27897
7.44175,-1.20974,-1.27897
7.44075,-1.2228,-1.27878
7.44075,-1.23603,-1.27878
7.44075,-1.24926,-1.27878
7.44075,-1.26249,-1.27878
7.44075,-1.27572,-1.27878
7.44075,-1.28895,-1.27878
7.44075,-1.30217,-1.27878
7.43975,-1.31522,-1.2786
7.43975,-1.32844,-1.2786
7.43975,-1.34167,-1.2786
7.43975,-1.3549,-1.2786
7.43975,-1.36813,-1.2786
7.43975,-1.38135,-1.2786
7.43875,-1.39438,-1.27841
7.43875,-1.40761,-1.27841
7.43875,-1.42083,-1.27841
7.43875,-1.43406,-1.27841
7.43875,-1.44728,-1.27841
7.43875,-1.46051,-1.27841
7.43875,-1.47373,-1.27841
7.43775,-1.48675,-1.27823
7.43775,-1.49997,-1.27823
7.43775,-1.5132,-1.27823
7.43775,-1.52642,-1.27823
7.43775,-1.53964,-1.27823
7.43775,-1.55287,-1.27823
7.43775,-1.56609,-1.27823
7.43675,-1.57909,-1.27805
7.43675,-1.59231,-1.27805
7.43675,-1.60554,-1.27805
7.43675,-1.61876,-1.27805
7.43675,-1.63198,-1.27805
7.43675,-1.6452,-1.27805
7.43575,-1.65819,-1.27786
7.43575,-1.67141,-1.27786
7.43575,-1.68463,-1.27786
7.43575,-1.69785,-1.27786
7.43575,-1.71107,-1.27786
7.43475,-1.72405,-1.27768
7.43475,-1.73726,-1.27768
7.43475,-1.75048,-1.27768
7.43475,-1.7637,-1.27768
7.43575,-1.77717,-1.27786
7.47975,1.92235,-1.29926
7.47775,1.90855,-1.29888
7.47775,1.89526,-1.29888
7.47775,1.88196,-1.29888
7.47775,1.86866,-1.29888
7.47775,1.85537,-1.29888
7.47775,1.84207,-1.29888
7.47775,1.82878,-1.29888
7.47675,1.81524,-1.2987
7.47675,1.80195,-1.2987
7.47675,1.78865,-1.2987
7.47675,1.77536,-1.2987
7.47675,1.76207,-1.2987
7.47675,1.74877,-1.2987
7.47575,1.73525,-1.29851
7.47575,1.72196,-1.29851
7.47575,1.70867,-1.29851
7.47575,1.69537,-1.29851
7.47575,1.68208,-1.29851
7.47575,1.66879,-1.29851
7.47475,1.65528,-1.29833
7.47475,1.64199,-1.29833
7.47475,1.6287,-1.29833
7.47475,1.61541,-1.29833
7.47475,1.60212,-1.29833
7.47475,1.58883,-1.29833
7.47375,1.57533,-1.29814
7.47375,1.56204,-1.29814
7.47375,1.54875,-1.29814
7.47375,1.53547,-1.29814
7.47375,1.52218,-1.29814
7.47375,1.50889,-1.29814
7.47375,1.4956,-1.29814
7.47275,1.48212,-1.29796
7.47275,1.46883,-1.29796
7.47275,1.45554,-1.29796
7.47275,1.44226,-1.29796
7.47275,1.42897,-1.29796
7.47275,1.41568,-1.29796
7.47175,1.40222,-1.29777
7.47175,1.38893,-1.29777
7.47175,1.37565,-1.29777
7.47175,1.36236,-1.29777
7.47175,1.34908,-1.29777
7.47175,1.33579,-1.29777
7.47075,1.32233,-1.29758
7.47075,1.30905,-1.29758
7.47075,1.29577,-1.29758
7.47075,1.28248,-1.29758
7.47075,1.2692,-1.29758
7.47075,1.25592,-1.29758
7.47075,1.24263,-1.29758
7.46975,1.22919,-1.2974
7.46975,1.21591,-1.2974
7.45075,1.19968,-1.29387
7.45075,1.18643,-1.29387
7.45075,1.17319,-1.29387
7.45075,1.15994,-1.29387
7.45075,1.14669,-1.29387
7.44975,1.1333,-1.29368
7.44975,1.12005,-1.29368
7.44975,1.10681,-1.29368
7.44975,1.09356,-1.29368
7.44975,1.08032,-1.29368
7.44975,1.06707,-1.29368
7.44875,1.05369,-1.2935
7.44875,1.04045,-1.2935
7.44875,1.02721,-1.2935
